guide_path,category,guide_slug,order,type,source_id,source_url,target_path,target_filename
guides/ru/early-game-promotions/Arcanite.md,early-game-promotions,arcanite,1,gif,1370972291399159828,https://cdn.discordapp.com/attachments/1370968915949125682/1370972291399159828/152233287DuOlCON.gif?ex=69e257b1&is=69e10631&hm=3145e6e1ede9b7a9dede2b22ccf091792f20db76cf26aeaa34c506c84d79276a&,assets/media/by-guide/early-game-promotions/arcanite/001_gif_1370972291399159828.gif,001_gif_1370972291399159828.gif
guides/ru/early-game-promotions/Bronze.md,early-game-promotions,bronze,1,image,1370971522264469504,https://cdn.discordapp.com/attachments/1370968331707879564/1370971522264469504/900.png?ex=69e256fa&is=69e1057a&hm=a795ff69ffd50d90db5ab4d701432d220f8d0db09dde75745549e1d0df24266c&,assets/media/by-guide/early-game-promotions/bronze/001_image_1370971522264469504.png,001_image_1370971522264469504.png
guides/ru/early-game-promotions/Ether.md,early-game-promotions,ether,1,gif,1370972562494066728,https://cdn.discordapp.com/attachments/1370969136745676851/1370972562494066728/15223358P5VH40Cb.gif?ex=69e257f2&is=69e10672&hm=e3db33f4e674b7da9a2008bde5298bd9889eace55e5199e24d014333055d90e2&,assets/media/by-guide/early-game-promotions/ether/001_gif_1370972562494066728.gif,001_gif_1370972562494066728.gif
guides/ru/early-game-promotions/Gold.md,early-game-promotions,gold,1,gif,1370971882932666398,https://cdn.discordapp.com/attachments/1370968676370616320/1370971882932666398/gold.gif?ex=69e25750&is=69e105d0&hm=1c999b98901dc61d4987ae3870c3235fe4a03a8beff8201ac540516e65366b68&,assets/media/by-guide/early-game-promotions/gold/001_gif_1370971882932666398.gif,001_gif_1370971882932666398.gif
guides/ru/early-game-promotions/Mithril.md,early-game-promotions,mithril,1,gif,1370971992911642824,https://cdn.discordapp.com/attachments/1370968748231757975/1370971992911642824/mithril.gif?ex=69e2576a&is=69e105ea&hm=9f8713e8262e675b283b72b76035a098c6f03032208299d5176c21460af6b6e9&,assets/media/by-guide/early-game-promotions/mithril/001_gif_1370971992911642824.gif,001_gif_1370971992911642824.gif
guides/ru/early-game-promotions/Silver.md,early-game-promotions,silver,1,gif,1370971711184310292,https://cdn.discordapp.com/attachments/1370968571320074401/1370971711184310292/silver.gif?ex=69e25727&is=69e105a7&hm=a9383b92042086f5ef6788cb6f634e6c0f5ae843401c75af9ebd9431972ef6ee&,assets/media/by-guide/early-game-promotions/silver/001_gif_1370971711184310292.gif,001_gif_1370971711184310292.gif
guides/ru/equipment/Accessories.md,equipment,accessories,1,image,1399613554323230730,https://cdn.discordapp.com/attachments/1124549814642819093/1399613554323230730/image.png?ex=69e26372&is=69e111f2&hm=245e79ca77fb960db2d983742e368715aeffe6cbe907b1427024bae49665d8e9&,assets/media/by-guide/equipment/accessories/001_image_1399613554323230730.png,001_image_1399613554323230730.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,1,image,1494265634190524446,https://cdn.discordapp.com/attachments/1494265634027077683/1494265634190524446/image.png,assets/media/by-guide/equipment/black_orb/001_image_1494265634190524446.png,001_image_1494265634190524446.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,2,image,1494275290581696603,https://cdn.discordapp.com/attachments/1494265634027077683/1494275290581696603/image.png,assets/media/by-guide/equipment/black_orb/002_image_1494275290581696603.png,002_image_1494275290581696603.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,3,image,1494275367957958747,https://cdn.discordapp.com/attachments/1494265634027077683/1494275367957958747/image.png,assets/media/by-guide/equipment/black_orb/003_image_1494275367957958747.png,003_image_1494275367957958747.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,4,image,1494275415840133211,https://cdn.discordapp.com/attachments/1494265634027077683/1494275415840133211/image.png,assets/media/by-guide/equipment/black_orb/004_image_1494275415840133211.png,004_image_1494275415840133211.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,5,image,1494275617485619240,https://cdn.discordapp.com/attachments/1494265634027077683/1494275617485619240/image.png,assets/media/by-guide/equipment/black_orb/005_image_1494275617485619240.png,005_image_1494275617485619240.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,6,image,1494275618106507345,https://cdn.discordapp.com/attachments/1494265634027077683/1494275618106507345/image.png,assets/media/by-guide/equipment/black_orb/006_image_1494275618106507345.png,006_image_1494275618106507345.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,7,image,1494276161973260358,https://cdn.discordapp.com/attachments/1494265634027077683/1494276161973260358/image.png,assets/media/by-guide/equipment/black_orb/007_image_1494276161973260358.png,007_image_1494276161973260358.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,8,image,1494276298829336586,https://cdn.discordapp.com/attachments/1494265634027077683/1494276298829336586/image.png,assets/media/by-guide/equipment/black_orb/008_image_1494276298829336586.png,008_image_1494276298829336586.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,9,image,1494276366131265627,https://cdn.discordapp.com/attachments/1494265634027077683/1494276366131265627/image.png,assets/media/by-guide/equipment/black_orb/009_image_1494276366131265627.png,009_image_1494276366131265627.png
guides/ru/equipment/Black_Orb.md,equipment,black_orb,10,image,1494276366894633033,https://cdn.discordapp.com/attachments/1494265634027077683/1494276366894633033/image.png,assets/media/by-guide/equipment/black_orb/010_image_1494276366894633033.png,010_image_1494276366894633033.png
guides/ru/equipment/Light_Shard.md,equipment,light_shard,1,image,1350505815509041323,https://cdn.discordapp.com/attachments/1350505589603700756/1350505815509041323/image.png?ex=69e25f8d&is=69e10e0d&hm=72d33ad1d4ca85c24385388504460dc093eb0ae6ebf0a7c376949b43ba6095f1&,assets/media/by-guide/equipment/light_shard/001_image_1350505815509041323.png,001_image_1350505815509041323.png
guides/ru/equipment/Light_Shard.md,equipment,light_shard,2,image,1433223495080218786,https://cdn.discordapp.com/attachments/1350505589603700756/1433223495080218786/image-14.png?ex=69e20da5&is=69e0bc25&hm=840be7507a2774ad928ec28ed346790d0467d7a35e75cf05bc95f3b8d7bba013&,assets/media/by-guide/equipment/light_shard/002_image_1433223495080218786.png,002_image_1433223495080218786.png
guides/ru/equipment/Soul_Weapon_Engraving.md,equipment,soul_weapon_engraving,1,image,1401410297691897876,https://cdn.discordapp.com/attachments/1362829504032145630/1401410297691897876/image.png?ex=69e2554b&is=69e103cb&hm=95422bafa725312aa751bfad7e81dc5c24fc0185318a4e8aa265b8a6c840f45b&,assets/media/by-guide/equipment/soul_weapon_engraving/001_image_1401410297691897876.png,001_image_1401410297691897876.png
guides/ru/equipment/Soul_Weapon_Engraving.md,equipment,soul_weapon_engraving,2,image,1401410314452336720,https://cdn.discordapp.com/attachments/1362829504032145630/1401410314452336720/image.png?ex=69e2554f&is=69e103cf&hm=1ba07ef11de655573f0af05bbd1524bf44d28eab99a95e30be18d4220d912268&,assets/media/by-guide/equipment/soul_weapon_engraving/002_image_1401410314452336720.png,002_image_1401410314452336720.png
guides/ru/equipment/Soul_Weapon_Engraving.md,equipment,soul_weapon_engraving,3,image,1460694344213463191,https://cdn.discordapp.com/attachments/1362829504032145630/1460694344213463191/image.png?ex=69e2749e&is=69e1231e&hm=51f7eee09753bad185fcf6c90a46b3317bf48884578f8faa5f2bddf78ab3f539&,assets/media/by-guide/equipment/soul_weapon_engraving/003_image_1460694344213463191.png,003_image_1460694344213463191.png
guides/ru/equipment/Soul_Weapon_Engraving.md,equipment,soul_weapon_engraving,4,image,1480591375417217145,https://cdn.discordapp.com/attachments/1362829504032145630/1480591375417217145/image.png?ex=69e254ab&is=69e1032b&hm=2e1e38e6281fad493a7d841805f089bf6ddb6f2ade7e25c7e169035a2ca8a204&,assets/media/by-guide/equipment/soul_weapon_engraving/004_image_1480591375417217145.png,004_image_1480591375417217145.png
guides/ru/equipment/Weapons.md,equipment,weapons,1,image,1349197221496885309,https://cdn.discordapp.com/emojis/1349197221496885309.webp?size=48&animated=true&name=orr24&lossless=true,assets/media/by-guide/equipment/weapons/001_image_1349197221496885309.webp,001_image_1349197221496885309.webp
guides/ru/equipment/Weapons.md,equipment,weapons,2,image,1349197221496885309,https://cdn.discordapp.com/emojis/1349197221496885309.webp?size=48&animated=true&name=orr24&lossless=true,assets/media/by-guide/equipment/weapons/002_image_1349197221496885309.webp,002_image_1349197221496885309.webp
guides/ru/equipment/Weapons.md,equipment,weapons,3,image,1399607208513110187,https://cdn.discordapp.com/attachments/1124549866916434023/1399607208513110187/image.png?ex=69e25d89&is=69e10c09&hm=cd234be1bb1c4f86e2d13d4ceaa3c765e8908a105f264d22249a60bd26591b00&,assets/media/by-guide/equipment/weapons/003_image_1399607208513110187.png,003_image_1399607208513110187.png
guides/ru/event-help/event-help.md,event-help,event_help,1,image,1380544476615016478,https://cdn.discordapp.com/attachments/1181283132947828796/1380544476615016478/eventspending_guide_updated.png?ex=69e23abc&is=69e0e93c&hm=ab6024afce0a5b698ec222522e0f07e2c23917e54d7886802fc39e2c5f48d107&,assets/media/by-guide/event-help/event_help/001_image_1380544476615016478.png,001_image_1380544476615016478.png
guides/ru/late-game-promotions/Diadust.md,late-game-promotions,diadust,1,video,1410750422200619009,https://cdn.discordapp.com/attachments/1370971249760796782/1410750422200619009/DiaDust.mp4?ex=69e208f7&is=69e0b777&hm=ec324a309f8724893cd18b43d995f0def14a8a609e4b913a48a93cbc4942c431&,assets/media/by-guide/late-game-promotions/diadust/001_video_1410750422200619009.mp4,001_video_1410750422200619009.mp4
guides/ru/late-game-promotions/Diadust.md,late-game-promotions,diadust,2,image,1416901428336660560,https://cdn.discordapp.com/attachments/1370971249760796782/1416901428336660560/image.png?ex=69e20009&is=69e0ae89&hm=a633b2cecf32aaed63d9aa46c61ddfbe55034cd9aa6e49145492ecd990e3a236&,assets/media/by-guide/late-game-promotions/diadust/002_image_1416901428336660560.png,002_image_1416901428336660560.png
guides/ru/late-game-promotions/Diadust.md,late-game-promotions,diadust,3,video,1463890344805404946,https://cdn.discordapp.com/attachments/1370971249760796782/1463890344805404946/Diadust_dw_blue_wolf_win_rotation.mp4?ex=69e2379f&is=69e0e61f&hm=6a9bc291ba97c65e5f15bbf9097a1f9f842993c76c749655905a93f513e0b1c5&,assets/media/by-guide/late-game-promotions/diadust/003_video_1463890344805404946.mp4,003_video_1463890344805404946.mp4
guides/ru/late-game-promotions/Eisenhart.md,late-game-promotions,eisenhart,1,video,1409389902768115773,https://cdn.discordapp.com/attachments/1370971139836350514/1409389902768115773/Ban_Ein_-_Made_with_Clipchamp.mp4?ex=69e25be2&is=69e10a62&hm=05f5644cf4be792deb57196c821832a9f212eee5f4487a3b5bef657dab021938&,assets/media/by-guide/late-game-promotions/eisenhart/001_video_1409389902768115773.mp4,001_video_1409389902768115773.mp4
guides/ru/late-game-promotions/Eisenhart.md,late-game-promotions,eisenhart,2,video,1439894986861576222,https://cdn.discordapp.com/attachments/1370971139836350514/1439894986861576222/raveless_eisen_win.mp4?ex=69e1ef34&is=69e09db4&hm=ab9938c3215bd2fe022577ac29dee9df2218eb590b17992dfc23daf11dd467a5&,assets/media/by-guide/late-game-promotions/eisenhart/002_video_1439894986861576222.mp4,002_video_1439894986861576222.mp4
guides/ru/late-game-promotions/Eisenhart.md,late-game-promotions,eisenhart,3,image,1457749826652340416,https://cdn.discordapp.com/attachments/1370971139836350514/1457749826652340416/image.png,assets/media/by-guide/late-game-promotions/eisenhart/003_image_1457749826652340416.png,003_image_1457749826652340416.png
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,1,image,1416938855789232171,https://media.discordapp.net/attachments/1416434919131058377/1416938855789232171/Screenshot_2025-09-14_190729.png?ex=69e222e4&is=69e0d164&hm=6896c6fb6fb6fcb97826d3323fade884d7ddd113ecd8308b0beb34222a879788&=&format=webp&quality=lossless,assets/media/by-guide/late-game-promotions/eldenwood/001_image_1416938855789232171.png,001_image_1416938855789232171.png
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,2,image,1416938856317587457,https://media.discordapp.net/attachments/1416434919131058377/1416938856317587457/Screenshot_2025-09-14_190748.png?ex=69e222e4&is=69e0d164&hm=5bd6c1aeeb6f1dd20004b0acc8277f903d2cb537b43eda4d8b9adbbabed666dc&=&format=webp&quality=lossless,assets/media/by-guide/late-game-promotions/eldenwood/002_image_1416938856317587457.png,002_image_1416938856317587457.png
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,3,image,1416938938718752888,https://media.discordapp.net/attachments/1416434919131058377/1416938938718752888/images.jpg?ex=69e222f8&is=69e0d178&hm=7017ddda2007b83fb73826c38141f9ca42e8144b78a208cf41d635188dff21b3&=&format=webp,assets/media/by-guide/late-game-promotions/eldenwood/003_image_1416938938718752888.jpg,003_image_1416938938718752888.jpg
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,4,video,1427519075549970453,https://cdn.discordapp.com/attachments/1416434919131058377/1427519075549970453/Soul_Attempt.mp4?ex=69e264fd&is=69e1137d&hm=779d02e00dbb2c981988c99c63ac71b9fdd3dc427a7c5aba55352b50aa649308&,assets/media/by-guide/late-game-promotions/eldenwood/004_video_1427519075549970453.mp4,004_video_1427519075549970453.mp4
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,5,video,1430016424755204166,https://cdn.discordapp.com/attachments/1416434919131058377/1430016424755204166/Another_one_-_Made_with_Clipchamp.mp4?ex=69e24054&is=69e0eed4&hm=e0b6b4d19034dbca133f209490e97dac100156639bd2bc6d110d81beb82e90fd&,assets/media/by-guide/late-game-promotions/eldenwood/005_video_1430016424755204166.mp4,005_video_1430016424755204166.mp4
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,6,video,1433306433796968508,https://cdn.discordapp.com/attachments/1416434919131058377/1433306433796968508/ScreenRecording_10-25-2025_16-54-43_1.mov?ex=69e25ae3&is=69e10963&hm=f966ea8c31ee17e85563fcdc52de60395a0bb86285df4009ecb2db9f4e8b7869&,assets/media/by-guide/late-game-promotions/eldenwood/006_video_1433306433796968508.mov,006_video_1433306433796968508.mov
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,7,video,1436155352688099369,https://cdn.discordapp.com/attachments/1416434919131058377/1436155352688099369/Tas_-_Made_with_Clipchamp.mp4?ex=69e22c26&is=69e0daa6&hm=1182c4e8bb29c9c02075eea07285f07da0784c2f3e04e8151731fb7a040711f3&,assets/media/by-guide/late-game-promotions/eldenwood/007_video_1436155352688099369.mp4,007_video_1436155352688099369.mp4
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,8,video,1454899782622384193,https://cdn.discordapp.com/attachments/1416434919131058377/1454899782622384193/HnVideoEditor_2025_12_26_000155383.mp4?ex=69e27802&is=69e12682&hm=17421440d976dfc8377f203fd2a777cbe686a1f17016700dcc521d4bcb9342a1&,assets/media/by-guide/late-game-promotions/eldenwood/008_video_1454899782622384193.mp4,008_video_1454899782622384193.mp4
guides/ru/late-game-promotions/Eldenwood.md,late-game-promotions,eldenwood,9,video,1480089818217185433,https://cdn.discordapp.com/attachments/1416434919131058377/1480089818217185433/Elden.mp4?ex=69e27bcf&is=69e12a4f&hm=40b67593ba2d68864572df482624d694ca31c0f5a1c71b75a5b497bfb6d40ffc&,assets/media/by-guide/late-game-promotions/eldenwood/009_video_1480089818217185433.mp4,009_video_1480089818217185433.mp4
guides/ru/late-game-promotions/Gigarock.md,late-game-promotions,gigarock,1,video,1457748660723912714,https://cdn.discordapp.com/attachments/1370971028137705496/1457748660723912714/Giga_fight_only.mp4?ex=69e2493c&is=69e0f7bc&hm=a74ae10aa87e64c819effa0908f12d857a93a96792d7e33d563062390c18be77&,assets/media/by-guide/late-game-promotions/gigarock/001_video_1457748660723912714.mp4,001_video_1457748660723912714.mp4
guides/ru/late-game-promotions/Gigarock.md,late-game-promotions,gigarock,2,image,1457749117785604357,https://cdn.discordapp.com/attachments/1370971028137705496/1457749117785604357/image.png,assets/media/by-guide/late-game-promotions/gigarock/002_image_1457749117785604357.png,002_image_1457749117785604357.png
guides/ru/mid-game-promotions/Ancient_Canine.md,mid-game-promotions,ancient_canine,1,video,1370973125508071444,https://cdn.discordapp.com/attachments/1370970872567042108/1370973125508071444/Screen_Recording_2024-07-10_121416.mp4?ex=69e25878&is=69e106f8&hm=aeb8c21a5d69a8d9c21bc45a2d1999ccfdd486915cdc75a6138900b04d157629&,assets/media/by-guide/mid-game-promotions/ancient_canine/001_video_1370973125508071444.mp4,001_video_1370973125508071444.mp4
guides/ru/mid-game-promotions/Black_Mythril.md,mid-game-promotions,black_mythril,1,gif,1371003530445455371,https://cdn.discordapp.com/attachments/1370969324235395102/1371003530445455371/BM.gif?ex=69e274c9&is=69e12349&hm=575c243052d950a492722e0cdad2b826ee57f3b34d3258ed83d5e3bb30966b50&,assets/media/by-guide/mid-game-promotions/black_mythril/001_gif_1371003530445455371.gif,001_gif_1371003530445455371.gif
guides/ru/mid-game-promotions/Blue_Abyss.md,mid-game-promotions,blue_abyss,1,image,1210060310635876352,https://media.discordapp.net/attachments/1172332101639614505/1210060310635876352/Blueboss_preview.png?ex=69e24cbb&is=69e0fb3b&hm=4877779d1c2224222571bc92add4fd09249370e418f7d97b4d624a7ff9b0d36a&format=webp&quality=lossless&,assets/media/by-guide/mid-game-promotions/blue_abyss/001_image_1210060310635876352.png,001_image_1210060310635876352.png
guides/ru/mid-game-promotions/Cyclos.md,mid-game-promotions,cyclos,1,video,1370973492580843721,https://cdn.discordapp.com/attachments/1370970624708710421/1370973492580843721/Untitled_videolol_-_Made_with_Clipchamp.mp4?ex=69e258d0&is=69e10750&hm=0b0c0b7eda59f4bfd66f0a6b79bd2cc69534bd04400ca2d6a6c3ff202c7ee38b&,assets/media/by-guide/mid-game-promotions/cyclos/001_video_1370973492580843721.mp4,001_video_1370973492580843721.mp4
guides/ru/mid-game-promotions/Dark_Nox.md,mid-game-promotions,dark_nox,1,image,1370973929430188063,https://cdn.discordapp.com/attachments/1370970051003547759/1370973929430188063/609_preview.png?ex=69e25938&is=69e107b8&hm=82f0390b1c179dd529f2149deebc53d04a870b51e74f2b480f3ccebb0eaeca7e&,assets/media/by-guide/mid-game-promotions/dark_nox/001_image_1370973929430188063.png,001_image_1370973929430188063.png
guides/ru/mid-game-promotions/Demon_Metal.md,mid-game-promotions,demon_metal,1,gif,1371003416784142356,https://cdn.discordapp.com/attachments/1370969425167126649/1371003416784142356/Demon-unscreen.gif?ex=69e274ae&is=69e1232e&hm=dea7607944109b25ab778ad3f13236fc35290cbb90c07bbaa5971d86d478e8b0&,assets/media/by-guide/mid-game-promotions/demon_metal/001_gif_1371003416784142356.gif,001_gif_1371003416784142356.gif
guides/ru/mid-game-promotions/Dragonos.md,mid-game-promotions,dragonos,1,gif,1371002940008960061,https://cdn.discordapp.com/attachments/1370969530364334231/1371002940008960061/15192034OtUQyuYV.gif?ex=69e2743c&is=69e122bc&hm=da736782244191c136cba6db588f1d1d4fafaf6e7002e383015a46a3ded67817&,assets/media/by-guide/mid-game-promotions/dragonos/001_gif_1371002940008960061.gif,001_gif_1371002940008960061.gif
guides/ru/mid-game-promotions/Infinaut.md,mid-game-promotions,infinaut,1,video,1370973767676854272,https://cdn.discordapp.com/attachments/1370970289625632961/1370973767676854272/video6-bglmdvsk-txsjthfi_lHmECFWR.mp4?ex=69e25911&is=69e10791&hm=1dc02ff73a30ccfbca4ee59fe786ecb3867cfa61b51466dd5fcc31e1fbb59a8a&,assets/media/by-guide/mid-game-promotions/infinaut/001_video_1370973767676854272.mp4,001_video_1370973767676854272.mp4
